CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,IND16A,IND16B,IND17A,IND17B,IND18A,IND18B,IND19,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
15,870,30529146,17688335,16252679,725356,710300,3735842,3167660,3789885,2893530,3743084,1518809,0,1357498,127235,13.4,67800,105.6,68400,151.9,116318,12.8,2329,Clearview Regional,Gloucester,H. 7-12 / 9-12,4,FG,,1,Gloucester
15,1100,57900361,35042931,33404624,668289,970018,9001431,7868516,5700284,4594810,6732737,4954876,0,855395,188216,12.9,65855,103.5,84655,184.5,109923,16.1,4339,Deptford Twp,Gloucester,G. K-12 / 3501 +,3,CD,,1,Gloucester
15,1180,15891410,9983804,9277929,551500,154375,2404540,1995330,1766986,1462486,1710817,809117,0,0,10698,11.9,58538,84.7,64425,181.4,111000,17.4,1291,East Greenwich Twp,Gloucester,A. K-6,1,FG,,1,Gloucester
15,1330,5217500,3361244,2920109,34987,406148,757243,591617,499166,230551,554775,238375,32000,13072,24300,11.5,61799,126,67974,189,45000,18,344,Elk Twp,Gloucester,A. K-6,1,,,1,Gloucester
15,1590,19062865,11213480,10296432,492783,424265,2888267,2590249,1829485,1368253,2675989,1357104,0,54636,87134,11.4,52824,73.8,58124,175.3,110933,17.7,1443,Franklin Twp,Gloucester,A. K-6,1,CD,,1,Gloucester
15,1715,17848196,9779988,9101582,409640,268766,3318420,2593388,1434133,1154144,2018744,1029787,0,960114,79186,11.1,77814,55.7,66837,81.3,111980,8.8,936,Gateway Regional,Gloucester,H. 7-12 / 9-12,4,CD,,1,Gloucester
15,1730,32552182,19333072,17903507,635470,794095,4722370,4292803,3918653,3119322,3490484,2115311,0,598925,244461,11.4,65223,74.5,83623,87,105000,8.8,2180,Glassboro,Gloucester,F. K-12 / 1801 - 3500,3,B,,1,Gloucester
15,1774,34586538,19772060,16419404,1423639,1929017,7366835,3575305,3319182,2732623,3942880,1748895,0,174514,92500,5.8,60780,7.2,58657,30,117076,9.3,695,Gloucester Co Spec Serv,Gloucester,I. CSSD,7,,,1,Gloucester
15,1775,21878122,10956224,9302135,1193315,460774,4122610,3307480,1541266,935312,4282571,1845901,150000,811529,131500,17,66216,143,67566,224.7,105138,14.8,1401,Gloucester Co Vocational,Gloucester,J. VOC,8,,,1,Gloucester
15,1830,8519955,4961080,4719104,63738,178238,1517941,1083968,808856,631109,1189932,682241,0,28153,0,9,59500,58.6,58110,106.3,120600,13.6,441,Greenwich Twp,Gloucester,C. K-8 / 401 - 750,2,DE,,1,Gloucester
15,2070,17556680,11460866,10825880,540813,94173,1989443,1774187,1859574,1487932,2009494,978194,0,0,0,12,70625,107.4,78285,174.5,114128,16.1,1383,Harrison Twp,Gloucester,A. K-6,1,GH,,1,Gloucester
15,2440,27850229,16266350,15636926,473034,156390,3414080,3055825,3534874,2845800,3205678,1645684,0,1187101,749370,14.5,55797,112.2,62050,149.6,109022,11.7,2756,Kingsway Regional,Gloucester,H. 7-12 / 9-12,4,FG,,1,Gloucester
15,2750,13939364,8339851,7578992,315750,445109,2464582,2267602,1232237,950170,1839482,346063,0,54873,112397,9.3,63020,76.6,60017,119.3,114555,14.5,837,Logan Twp,Gloucester,D. K-8 / 751 +,2,FG,,1,Gloucester
15,2990,18598484,11640986,11307450,324436,9100,2755305,2455450,1952248,1552363,2188306,1136758,0,61639,0,11.4,57053,68.5,68753,181,105998,18.5,1325,Mantua Twp,Gloucester,A. K-6,1,FG,,1,Gloucester
15,3280,77120599,45202520,42621344,784436,1796740,13021158,10066101,8487975,6881518,8884435,625309,0,1422554,54845,13.3,59999,91.7,61999,214.3,132485,18.4,6002,Monroe Twp,Gloucester,G. K-12 / 3501 +,3,CD,,1,Gloucester
15,3490,4369896,2738068,2641508,71110,25450,774840,484037,420575,231776,418077,211216,0,12394,0,10.8,69561,84.7,63361,150.6,33500,15.8,265,National Park Boro,Gloucester,A. K-6,1,B,,1,Gloucester
15,4020,17779281,10474971,9510644,423276,541051,2170926,1592736,2203212,1749842,2011630,914837,0,715784,0,10.9,70874,80.1,61677,124.7,123308,13,1105,Paulsboro Boro,Gloucester,E. K-12 / 0 - 1800,3,A,,1,Gloucester
15,4140,22688722,13831215,13001085,302281,527849,3459105,3237798,2585088,2198841,2082910,1246021,80000,642942,0,9.3,64399,49.8,63686,111.6,110174,14.3,1320,Pitman Boro,Gloucester,E. K-12 / 0 - 1800,3,FG,,1,Gloucester
15,4880,4773946,2990866,2453932,138914,398020,703508,387293,479326,228018,585130,0,0,15116,7000,11.7,54006,75.8,61265,364,103841,36,392,South Harrison Twp,Gloucester,A. K-6,1,FG,,1,Gloucester
15,4940,25678791,14300537,13028768,211076,1060693,3876001,3341346,2419197,1826578,3264024,1596248,0,939495,272189,12.7,76580,86.1,84944,142.6,123084,12.8,1600,Delsea Regional H.S Dist.,Gloucester,H. 7-12 / 9-12,4,CD,,1,Gloucester
15,5120,21749739,13560799,11835091,469970,1255738,3245210,2485096,2658368,2049385,2225076,806224,0,48386,32450,11.7,61582,95.2,65082,165.7,111193,15.9,1681,Swedesboro-Woolwich,Gloucester,A. K-6,1,DE,,1,Gloucester
15,5500,126373932,73171677,65522128,1208229,6441320,21054369,18648689,14224633,12134802,13681745,6950904,1157000,2386393,0,11,70818,64.2,82001,154.7,123984,16.4,7200,Washington Twp,Gloucester,G. K-12 / 3501 +,3,FG,,1,Gloucester
15,5590,3155356,2025252,1908281,74675,42296,436935,279011,398127,341113,274187,152095,0,12234,0,9.4,60454,60.3,28079,100.6,92500,12.3,196,Wenonah Boro,Gloucester,A. K-6,1,I,,1,Gloucester
15,5620,39568672,23733738,21917657,1308956,507125,5921239,5259839,4144981,3402954,4541630,2690114,0,1079827,15700,12.7,75226,82.1,82246,179.6,128851,16.3,2939,West Deptford Twp,Gloucester,F. K-12 / 1801 - 3500,3,DE,,1,Gloucester
15,5740,4916722,3266252,3176749,71003,18500,805037,501746,481613,302963,352566,161391,0,11254,0,12.5,70470,67.2,56620,165,33500,15.7,378,Westville Boro,Gloucester,A. K-6,1,B,,1,Gloucester
15,5860,23775361,14184796,13071902,440311,672583,4338719,3753094,2383295,2004135,2144375,1093423,0,653780,33400,11.6,66014,71.2,66014,124.9,126331,12.5,1573,Woodbury City,Gloucester,E. K-12 / 0 - 1800,3,B,,1,Gloucester
15,5870,3754285,2522397,2378772,107800,35825,556396,289826,384840,255190,276329,109329,0,14324,17000,9.3,55242,76,83284,228,110000,27.4,231,Woodbury Heights Boro,Gloucester,A. K-6,1,FG,,1,Gloucester
17,220,122361995,80283965,77237462,1953457,1093046,13184941,11371398,12857399,9282167,13579518,7991940,0,1437841,25540,13.9,57074,121.7,83388,231.8,133976,18.6,9750,Bayonne City,Hudson,G. K-12 / 3501 +,3,CD,,1,Hudson
17,1200,2935365,1656480,1516286,109344,30850,397357,333838,353329,237463,507162,94890,0,13034,0,,,,,,,,279,East Newark Boro,Hudson,B. K-8 / 0 - 400,2,A,,1,Hudson
17,1850,11599045,6870692,6558249,236443,76000,2197501,1852501,1319216,1003956,1094627,438887,0,71009,57575,,,,,,,,1019,Guttenberg Town,Hudson,D. K-8 / 751 +,2,B,,1,Hudson
17,2060,33916827,18882862,18062687,571560,248615,5499694,5256164,4074347,3654032,4291219,1762874,0,398646,190200,12.5,76480,90.8,99115,118.5,141008,10.8,2122,Harrison Town,Hudson,F. K-12 / 1801 - 3500,3,B,1,1,Hudson
17,2210,45057896,22969772,21524780,1045726,399266,10550345,8782223,4042443,3009496,5796633,3135104,50000,1609602,50000,9,71670,51.6,96471,93.3,129913,12.2,1855,Hoboken City,Hudson,F. K-12 / 1801 - 3500,3,FG,1,1,Hudson
17,2295,42436000,22063661,21548661,380000,135000,5550054,5502054,5028147,4070147,6115437,3152437,0,380271,0,17.8,69486,116,101985,183.2,162499,11.9,2429,Hudson County Vocational,Hudson,J. VOC,8,,,1,Hudson
17,2390,526300104,306950470,295731455,6055566,5163449,79844813,71918764,53431656,42963948,80776908,52812870,0,3907506,1359109,11.5,75760,72.7,105580,203.3,141100,20.4,28457,Jersey City,Hudson,G. K-12 / 3501 +,3,B,1,1,Hudson
17,2410,74490501,47273947,45272153,1273595,728199,6362527,5450350,10443797,9040203,8661720,6031645,223767,1347713,205672,12.5,70225,98.2,74081,207,143947,18.7,5642,Kearny Town,Hudson,G. K-12 / 3501 +,3,B,,1,Hudson
17,3610,111917999,66651356,64020988,1493816,1136552,15045541,13184945,14597671,12635277,12886301,8976584,0,2164089,2185288,13.1,68900,108,78400,182.5,118350,15.7,7717,North Bergen Twp,Hudson,G. K-12 / 3501 +,3,B,,1,Hudson
17,4730,33259180,19412927,17863484,593126,956317,3805731,3161109,4393346,3369993,4178879,2692131,0,1154151,47700,12.2,63782,85.3,64939,134.9,123134,12.7,2081,Secaucus Town,Hudson,F. K-12 / 1801 - 3500,3,DE,,1,Hudson
17,5240,224495360,115648966,111534658,3686731,427577,39218014,34212860,19902541,13590845,41459147,27691429,0,938725,0,14,70830,124.2,81208,163.9,153094,13.1,12747,Union City,Hudson,G. K-12 / 3501 +,3,A,1,1,Hudson
17,5580,20439779,11579164,10508186,548478,522500,2944807,2003579,2830874,2373874,2104331,1074331,0,680855,38600,11.3,55280,79.1,56100,96,121988,9.7,1406,Weehawken Twp,Hudson,E. K-12 / 0 - 1800,3,CD,,1,Hudson
17,5670,113379537,67792579,66401830,1258324,132425,21993312,20417487,9673326,7454135,11128189,5316192,0,1033396,497084,13.9,65663,88.8,72673,192.7,144500,16,8271,West New York Town,Hudson,G. K-12 / 3501 +,3,A,1,1,Hudson
19,20,9251745,5295208,4925583,248485,121140,1903423,1657758,963234,800034,945560,173049,0,124930,0,9.4,69219,55.9,70241,111.8,112493,13.9,482,Alexandria Twp,Hunterdon,C. K-8 / 401 - 750,2,GH,,1,Hunterdon
19,370,8070608,4139129,3833676,176928,128525,1682537,1439846,738053,610353,1413558,446014,0,97331,0,8.3,56105,44.6,64320,92.5,100565,13.2,370,Bethlehem Twp,Hunterdon,B. K-8 / 0 - 400,2,I,,1,Hunterdon
19,430,2006180,1226025,1139713,50359,35953,313756,230006,237579,86979,221628,111429,0,7192,0,7.8,63288,40.5,57073,85,125000,13,117,Bloomsbury Boro,Hunterdon,B. K-8 / 0 - 400,2,GH,,1,Hunterdon
19,670,2463893,1605465,1544217,33198,28050,471880,241842,144658,78548,202952,82646,0,28423,0,5.4,55479,42.4,62904,41.2,61225,8.4,94,Califon Boro,Hunterdon,B. K-8 / 0 - 400,2,I,,1,Hunterdon
19,910,7697377,4797828,4480381,169447,148000,1372857,1097707,805877,688707,614813,332084,0,106001,0,6.8,68200,38.8,67488,96.5,135402,16.6,453,Clinton-Glen Gardner,Hunterdon,B. K-8 / 0 - 400,2,I,,1,Hunterdon
19,920,24609961,13911906,12635451,653112,623343,5148752,4484863,2378525,1985558,2953223,1598839,0,178669,113000,8.7,60580,42.1,64425,125.9,123292,17.5,1325,Clinton Twp,Hunterdon,D. K-8 / 751 +,2,I,,1,Hunterdon
19,1040,8403735,5235979,4944409,278070,13500,1378935,1024095,746991,592266,853789,398689,0,173343,10000,9.1,65455,82.3,60677,107.5,97325,13.1,388,Delaware Twp,Hunterdon,B. K-8 / 0 - 400,2,GH,,1,Hunterdon
19,1050,15946338,7611118,6953039,259188,398891,3608224,3294951,1626521,1319266,1734171,935498,0,1366304,0,10,68045,50,81215,77.6,117307,9.3,798,Delaware Valley Regional,Hunterdon,H. 7-12 / 9-12,5,GH,,1,Hunterdon
19,1160,7271446,4300388,3925174,201875,173339,1282673,1087605,709936,618478,861659,433791,0,113661,125500,9.4,72640,46,76740,103,123520,12.9,348,East Amwell Twp,Hunterdon,B. K-8 / 0 - 400,2,I,,1,Hunterdon
19,1376,18048825,10653642,9998012,372130,283500,2857055,2503453,1872648,1484748,1795927,906527,0,712386,0,9.1,67865,58.3,75618,116.5,108839,14.9,942,South Hunterdon,Hunterdon,E. K-12 / 0 - 1800,3,I,,1,Hunterdon
19,1510,52675692,34533607,29622265,1566812,3344530,6284071,5592829,6084221,4907771,5494543,1207632,0,267308,24775,9.6,64160,61.3,60933,138.9,124720,16.8,2985,Flemington-Raritan Reg,Hunterdon,D. K-8 / 751 +,2,I,,1,Hunterdon
19,1600,5407927,3198252,2746902,172850,278500,935412,626986,592295,504845,635668,20318,0,46300,15000,9.4,61418,144,58601,72,104239,8.2,291,Franklin Twp,Hunterdon,B. K-8 / 0 - 400,2,I,,1,Hunterdon
19,1680,2750288,1678276,1581681,58146,38449,465463,401470,257507,164015,318409,159459,0,30634,0,7.1,56515,51.6,59120,129,107520,20.6,128,Frenchtown Boro,Hunterdon,B. K-8 / 0 - 400,2,FG,,1,Hunterdon
19,1970,2778640,1699720,1608520,41500,49700,571742,518914,174190,71665,312260,160025,0,20728,0,7.1,48333,48.1,15139,65,108500,10.6,131,Hampton Boro,Hunterdon,B. K-8 / 0 - 400,2,DE,,1,Hunterdon
19,2140,7316549,4609214,3849771,86093,673350,1229653,1097736,624422,473935,798803,411996,0,54457,0,9.5,63105,49.1,54405,74.6,101990,9.4,406,High Bridge Boro,Hunterdon,B. K-8 / 0 - 400,2,GH,,1,Hunterdon
19,2220,10501461,6638255,6381385,167820,89050,1745962,1480437,1016331,761858,968538,510188,0,118702,0,10.2,59022,59.4,54569,142,114350,16.3,549,Holland Twp,Hunterdon,C. K-8 / 401 - 750,2,FG,,1,Hunterdon
19,2300,53268157,30215599,28503593,1161200,550806,9833419,9405107,4068180,3423065,6048476,3351584,0,2418451,319500,11.9,68230,74.6,72840,151.6,138978,14.8,2951,Hunterdon Central Reg,Hunterdon,H. 7-12 / 9-12,5,I,,1,Hunterdon
19,2308,6659283,3506095,1791413,196370,1518312,840134,645284,1050007,681817,1320868,58384,0,41892,73725,28.6,62130,128.5,62150,257,86858,11,576,Hunterdon Co Vocational,Hunterdon,J. VOC,8,,,1,Hunterdon
19,2450,6506363,3899523,3611332,151944,136247,1098376,1010341,681143,584614,726109,362279,0,85096,0,9.5,61431,50.8,58492,104.7,102559,13.1,338,Kingwood Twp,Hunterdon,B. K-8 / 0 - 400,2,FG,,1,Hunterdon
19,2590,2148003,1220622,1164468,40154,16000,470286,378559,202978,151305,249589,131139,0,4528,0,5.9,53760,,,53.5,38695,9,102,Lebanon Boro,Hunterdon,A. K-6,1,I,,1,Hunterdon
19,2600,12744516,8009378,7391654,321750,295974,2289616,1989904,1219059,1041722,1083274,631543,0,129478,0,9,59915,59.2,66650,131.6,125000,16.9,599,Lebanon Twp,Hunterdon,C. K-8 / 401 - 750,2,I,,1,Hunterdon
19,3180,2143766,1149249,1023306,38756,87187,498089,304652,160631,65204,273147,108666,12000,42186,0,5.6,48007,350,10011,54.3,64121,9.7,79,Milford Boro,Hunterdon,B. K-8 / 0 - 400,2,FG,,1,Hunterdon
19,3660,49576033,27167159,23708721,2062145,1396293,7284049,6193245,4759029,3301009,6443050,2935074,0,3804473,401350,12.2,72115,77.3,78055,137.8,143012,13.1,2643,N Hunt/Voorhees Regional,Hunterdon,H. 7-12 / 9-12,5,I,,1,Hunterdon
19,4350,27853531,16641363,15920972,627916,92475,4987665,4524292,2924278,2427237,2700601,779913,0,399149,86400,9.3,63763,56.6,71461,131.8,119972,16.4,1575,Readington Twp,Hunterdon,D. K-8 / 751 +,2,I,,1,Hunterdon
19,5180,12469776,7492300,7009977,447273,35050,2180142,1569984,1153156,972276,1311921,650421,0,245091,125000,8.7,77823,116.3,86320,279,138303,34.6,567,Tewksbury Twp,Hunterdon,C. K-8 / 401 - 750,2,J,,1,Hunterdon
19,5270,8574587,4977488,4750343,166895,60250,1312727,998413,881347,695692,1324484,442206,0,78541,25895,10.6,75549,51.8,68429,129.4,128902,14.7,434,Union Twp,Hunterdon,C. K-8 / 401 - 750,2,GH,,1,Hunterdon
21,1245,73893196,44722346,41283257,2414324,1024765,11822024,10524585,7225715,5903777,7985783,4950857,0,1360109,456500,11.9,70480,88,74290,149.7,125626,14.3,5182,East Windsor Regional,Mercer,G. K-12 / 3501 +,3,GH,,1,Mercer
21,1430,59955841,36696034,35258466,544126,893442,8823674,7828723,5974722,4922934,7096745,4283272,0,1272850,179500,10.2,58800,68.9,74677,160.6,148355,18.1,3577,Ewing Twp,Mercer,G. K-12 / 3501 +,3,DE,,1,Mercer
21,1950,169725397,101189997,95387618,2424426,3377953,27660034,24255422,17145041,14417443,20690679,12810456,0,2862349,0,12.2,72666,67,80361,181,118230,17.6,11295,Hamilton Twp,Mercer,G. K-12 / 3501 +,3,FG,,1,Mercer
21,2280,70506712,43257267,39782868,1407327,2067072,11533267,10102139,5732766,4555066,7795069,4105229,0,1696025,0,10.1,82152,61.9,75255,144.2,130887,16.6,3526,Hopewell Valley Regional,Mercer,G. K-12 / 3501 +,3,I,,1,Mercer
21,2580,63303550,37509724,35384919,1689627,435178,11254630,10431971,5473173,4789551,7645004,4737810,0,1274976,0,11.7,64386,57.1,71826,147.2,112895,15.2,3904,Lawrence Twp,Mercer,G. K-12 / 3501 +,3,GH,,1,Mercer
21,3103,40346983,23344631,22977519,235262,131850,9480193,8957123,3810598,3186263,3574723,1651341,0,74368,143000,5.9,89925,7.5,90910,50,97777,15.2,571,Mercer Co Special Service,Mercer,I. CSSD,7,,,1,Mercer
21,3105,12798329,5707317,4924307,505350,277660,2091780,1789766,2301330,1752845,2582615,827804,0,0,930095,18.4,57832,115.6,70397,134.9,96000,8.5,593,Mercer County Vocational,Mercer,J. VOC,8,,,1,Mercer
21,4255,73823334,44045513,41507778,1746425,791310,14147936,12385233,6095882,5162886,7380207,4147004,0,1852401,211800,11.1,81583,57.7,85377,144.7,145184,15.5,3683,Princeton,Mercer,G. K-12 / 3501 +,3,I,,1,Mercer
21,5210,181706883,104554907,96522028,2910315,5122564,31806238,22486820,19150236,14930147,22729416,7998262,0,1342429,531763,12.1,76195,82.4,89015,202.2,131521,19.2,10779,Trenton City,Mercer,G. K-12 / 3501 +,3,A,1,1,Mercer
21,5510,36268818,21571580,20479633,707364,384583,5234243,4678869,4014840,3312742,3830109,589164,0,1472269,83000,13,61605,89.6,69983,210,131600,18.5,3114,Robbinsville Twp,Mercer,F. K-12 / 1801 - 3500,3,I,,1,Mercer
21,5715,141148802,87128374,84430167,2052285,645922,21086106,18869721,14576399,11843882,14748865,1125779,0,3245268,1052313,12.7,76350,84.2,86027,197.7,138520,17.9,9712,W Windsor-Plainsboro Reg,Mercer,G. K-12 / 3501 +,3,J,,1,Mercer
23,750,49829213,32892927,30569175,354416,1969336,5786378,4745455,5150894,4438378,5247111,3098342,0,505017,100000,12.9,74421,116.6,94591,196.4,131989,16.9,3675,Carteret Boro,Middlesex,G. K-12 / 3501 +,3,B,,1,Middlesex
23,970,11017758,6656210,6051089,409121,196000,1770532,1563032,1001214,824727,1370087,578637,0,206062,117935,8.6,65500,55.1,70900,93.6,116733,12.6,492,Cranbury Twp,Middlesex,C. K-8 / 401 - 750,2,J,,1,Middlesex
23,1140,14881585,8547195,7947575,266745,332875,2419012,2024068,2040829,1688134,1451750,676650,0,422799,0,12.2,54500,88.3,60450,121,125450,11.3,1239,Dunellen Boro,Middlesex,E. K-12 / 0 - 1800,3,FG,,1,Middlesex
23,1170,130321977,76545407,73173089,1796493,1575825,22579792,19408175,14071437,11612077,15074387,6045025,0,1594598,39731,11.5,68255,74.7,78686,173.7,138522,17.5,7926,East Brunswick Twp,Middlesex,G. K-12 / 3501 +,3,I,,1,Middlesex
23,1290,201744754,134730351,131731351,2679000,320000,27810531,24250831,16762093,13435540,19673263,12744968,0,2346390,1479265,15.7,96650,130.1,97558,302,141937,21.6,15828,Edison Twp,Middlesex,G. K-12 / 3501 +,3,GH,,1,Middlesex
23,2150,26759667,15586489,14788279,324664,473546,4887107,4228276,3045856,2460217,2538839,145823,0,697017,0,11.1,63945,73,71975,146,115000,15.2,1646,Highland Park Boro,Middlesex,E. K-12 / 0 - 1800,3,GH,,1,Middlesex
23,2370,7941027,4885052,4101994,229235,553823,1026294,825749,1217052,917811,776029,427015,0,36600,0,12.9,57293,106.8,58068,126.2,107164,11,758,Jamesburg Boro,Middlesex,C. K-8 / 401 - 750,2,DE,,1,Middlesex
23,3120,32640765,20269723,19311652,856071,102000,4620158,3882368,3366649,2745504,3287416,1839273,0,999259,0,12.6,60291,92.2,57611,141.3,111768,12.8,2269,Metuchen Boro,Middlesex,F. K-12 / 1801 - 3500,3,I,,1,Middlesex
23,3140,32262919,19095843,17604310,867926,623607,4885172,4282873,3795803,3087302,3580645,1745576,0,855860,82550,11.8,63914,67.1,65604,158.8,125050,15.9,2103,Middlesex Boro,Middlesex,F. K-12 / 1801 - 3500,3,FG,,1,Middlesex
23,3150,40867201,19104529,17181955,1242332,680242,5088192,4812892,7110372,6048114,8517482,3813753,0,847757,0,14,65370,66.8,72370,97.6,129175,8.4,2536,Middlesex Co Vocational,Middlesex,J. VOC,8,,,1,Middlesex
23,3220,10859389,6273768,5279293,441200,553275,1754618,1414080,1319866,1132643,1213336,606618,5000,272801,133000,11.9,50558,100.5,60752,125.6,122500,11.8,721,Milltown Boro,Middlesex,D. K-8 / 751 +,2,FG,,1,Middlesex
23,3290,99026009,59865963,56145872,2190020,1530071,14375171,13141835,10672386,9759832,11131633,6930655,0,2032175,687030,13.1,61722,70.3,78916,246.9,125796,22.3,6862,Monroe Twp,Middlesex,G. K-12 / 3501 +,3,FG,,1,Middlesex
23,3530,153975793,90002856,82324504,2429752,5248600,25334793,19279043,14846663,13022863,22484974,12105374,0,1039293,40000,12.3,66644,74.6,88907,166.5,125228,15.8,9527,New Brunswick City,Middlesex,G. K-12 / 3501 +,3,A,1,1,Middlesex
23,3620,82850558,50969841,49494721,848272,626848,12916638,11484893,8154515,6753337,8875240,5920862,0,1654405,0,11.6,63695,96.6,77422,139.2,112104,13.5,6108,North Brunswick Twp,Middlesex,G. K-12 / 3501 +,3,FG,,1,Middlesex
23,3845,135657347,86041316,83251083,2553422,236811,18186749,16256474,12020355,9989669,16381103,4479167,0,2079306,2000000,12,72923,88.2,81707,216.2,153126,20.4,8803,Old Bridge Twp,Middlesex,G. K-12 / 3501 +,3,FG,,1,Middlesex
23,4090,215797652,133580128,123202000,7136605,3241523,31869170,24256092,17244752,13869025,26475262,15856009,0,1647862,3078000,12,67200,81.8,86650,156.3,119931,15,11871,Perth Amboy City,Middlesex,G. K-12 / 3501 +,3,A,1,1,Middlesex
23,4130,101951815,63429358,57968501,1772854,3688003,14446849,12961198,9925044,7638891,11854876,6131894,0,1912902,368920,13.1,74740,92.2,76926,166.4,111750,14.6,7196,Piscataway Twp,Middlesex,G. K-12 / 3501 +,3,GH,,1,Middlesex
23,4660,76400636,48973909,46703825,1464912,805172,11523828,10084836,7568611,5352545,6410463,3985030,0,1403367,139000,13.1,63228,85.7,65853,221.6,127008,19.5,6149,Sayreville Boro,Middlesex,G. K-12 / 3501 +,3,DE,,1,Middlesex
23,4830,13370571,8247967,7905958,186884,155125,1656164,1544536,1917148,1576626,1138545,661369,0,353758,0,11.6,70622,85.6,76802,174.1,144227,17,1046,South Amboy City,Middlesex,E. K-12 / 0 - 1800,3,CD,,1,Middlesex
23,4860,117748626,71671260,69854284,1226017,590959,14121491,12534690,13720631,11853001,15610209,9538677,0,1700254,0,14.1,77892,93.1,80516,165.2,93376,13.5,8695,South Brunswick Twp,Middlesex,G. K-12 / 3501 +,3,I,,1,Middlesex
23,4910,53042226,31353367,30250196,715499,387672,6924045,6329541,6846037,5483440,6329340,554934,0,1226878,540840,12.4,67285,96.3,78415,152.4,128075,13.9,3382,South Plainfield Boro,Middlesex,F. K-12 / 1801 - 3500,3,FG,,1,Middlesex
23,4920,26365433,14974226,13919142,285374,769710,3811474,3242344,3131691,2759507,3630738,700256,0,817305,0,12.4,62620,84.4,61487,156,121644,14.4,2341,South River Boro,Middlesex,F. K-12 / 1801 - 3500,3,CD,,1,Middlesex
23,4970,24499914,14468405,13803370,517473,147562,3748762,2807309,2431472,2000811,3051484,1843099,0,730974,437702,10.2,58200,65,68770,158.9,113000,18,1735,Spotswood Boro,Middlesex,E. K-12 / 0 - 1800,3,DE,,1,Middlesex
23,5850,190621831,123006168,117104871,2536297,3365000,25925590,24243199,21564156,17346742,15204954,2840803,0,3122043,1308500,12.5,74897,105.4,91006,222.4,142680,19.9,14240,Woodbridge Twp,Middlesex,G. K-12 / 3501 +,3,DE,,1,Middlesex
25,100,58458511,30981084,27727123,1668252,1585709,14226707,12303846,3875122,3012122,7520652,4739425,0,1239167,178200,8.9,75650,38.9,88700,77.8,138449,10.7,2074,Asbury Park City,Monmouth,F. K-12 / 1801 - 3500,3,A,1,1,Monmouth
25,130,5146087,3374582,3219775,75400,79407,667923,507759,624543,507478,457817,219800,0,21222,0,10.8,74589,74,33334,100.6,112270,10.6,343,Atlantic Highlands Boro,Monmouth,A. K-6,1,GH,,1,Monmouth
25,180,3179925,1835213,1578939,199479,56795,666755,573625,263709,221759,331608,101115,21229,58679,158250,7.9,57200,46.9,53668,51.1,28862,7.5,146,Avon Boro,Monmouth,B. K-8 / 0 - 400,2,I,,1,Monmouth
25,270,8305977,5253847,4976261,177736,99850,1143127,1038227,1100067,935517,655220,44084,0,134666,0,9.5,58000,60.7,59888,129.5,135000,15.7,541,Belmar Boro,Monmouth,C. K-8 / 401 - 750,2,CD,,1,Monmouth
25,500,5212422,3082689,2945958,77931,58800,862879,840379,481856,365006,694109,323481,5000,84091,3500,8.6,57145,88.3,58385,79.5,106107,10.1,278,Bradley Beach Boro,Monmouth,B. K-8 / 0 - 400,2,CD,,1,Monmouth
25,560,8178039,4532008,4304687,194541,32780,1453491,1140776,878885,672684,1166032,390945,33262,114360,0,11.1,65368,78.5,65555,178,113746,18.3,530,Brielle Boro,Monmouth,C. K-8 / 401 - 750,2,GH,,1,Monmouth
25,945,21448053,12018457,11274405,461326,282726,4763006,4523355,1791796,1508102,2471307,1304062,0,212124,269487,8.5,73761,49.7,78561,106.1,140806,14.6,906,Colts Neck Twp,Monmouth,D. K-8 / 751 +,2,I,,1,Monmouth
25,1000,3609769,1926222,1744540,122682,59000,560022,323033,335301,241801,701275,45547,0,85137,35000,9.5,60110,1164.3,36693,81.5,129806,8.6,179,Deal Boro,Monmouth,B. K-8 / 0 - 400,2,,,1,Monmouth
25,1260,18244160,11063213,10411529,517897,133787,2813975,2472129,1832423,1509393,2301908,263878,0,163260,0,164.5,55564,987,59569,,,,1032,Eatontown Boro,Monmouth,D. K-8 / 751 +,2,FG,,1,Monmouth
25,1440,14822592,9759224,9451619,288605,19000,1971908,1735218,1260072,1030327,1770977,659327,0,60411,0,11.4,59143,70.5,74668,141.4,133410,14.4,1005,Fair Haven Boro,Monmouth,D. K-8 / 751 +,2,I,,1,Monmouth
25,1490,2811270,1687975,1650875,35600,1500,477458,242320,353037,286562,272400,57740,0,5400,0,7.5,52447,133.3,78045,79.6,104448,11.4,187,Farmingdale Boro,Monmouth,B. K-8 / 0 - 400,2,DE,,1,Monmouth
25,1640,20671117,12794519,12109053,394136,291330,3239244,2771399,2799684,2342392,1680899,924793,0,156772,0,12.6,52277,97.2,63760,152.8,116546,13.7,1729,Freehold Boro,Monmouth,D. K-8 / 751 +,2,B,,1,Monmouth
25,1650,161409153,94786835,91081307,1939925,1765603,24425155,19409432,15286749,11962378,18533936,8283207,0,6815635,56000,14.4,85347,98.1,87847,153.3,120525,12.2,10703,Freehold Regional,Monmouth,H. 7-12 / 9-12,5,GH,,1,Monmouth
