CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,enroll,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ind16a,ind16b,ind17a,ind17b,ind18a,ind18b,ind19,COUNTY
31,3970,230102084,130082064,123314132,3466590,3301342,47097753,34659803,23287853,20303766,25044368,11698748,0,2056126,397785,13826,Passaic City,Passaic,G. K-12 / 3501 +,3,A,1,1,13.9,69861,105.1,105732,176.3,133739,14.4,Passaic
31,3980,11618728,7275128,6134825,52121,1088182,1456147,1134123,1301158,966154,1074941,512742,0,511355,15147,857,Passaic Co Manchester Reg,Passaic,H. 7-12 / 9-12,5,B,,1,14.7,75220,98.2,79910,176.3,124385,13.8,Passaic
31,3990,21191036,12879975,11221846,282826,1375303,2133091,1764422,2019433,1669868,2914532,2004066,0,1225993,176029,1306,Passaic Valley Regional,Passaic,H. 7-12 / 9-12,5,DE,,1,12.1,77000,106.5,68104,110.2,122400,10.2,Passaic
31,3995,66247859,35982300,33640773,1453602,887925,12781369,11296761,5806887,4842578,8807841,4329939,0,2810198,632935,3461,Passaic County Vocational,Passaic,J. VOC,8,,,1,11.9,95549,85.4,103600,155.9,152025,15,Passaic
31,4010,639204137,409779246,391729815,5706057,12343374,103129248,97545162,64965163,58466430,54338890,23228629,0,5944268,867399,25141,Paterson City,Passaic,G. K-12 / 3501 +,3,A,1,1,12.3,59700,82,91122,107.7,108501,10.1,Passaic
31,4230,28880117,18015912,17034067,642179,339666,3601104,3262088,3539079,3222310,2951258,1634425,0,772765,17244,1661,Pompton Lakes Boro,Passaic,E. K-12 / 0 - 1800,3,FG,,1,11.4,77911,64.6,89230,109.6,155676,11.3,Passaic
31,4270,10099195,6427015,6033693,349544,43778,1400451,776402,1248946,1015868,1005529,449926,0,8418,82053,925,Prospect Park Boro,Passaic,D. K-8 / 751 +,2,B,,1,15,67194,117.8,66991,188.4,105000,14.2,Passaic
31,4400,20267269,13415423,12682012,261090,472321,2920609,2647588,1784886,1572476,1908616,316662,0,35474,121405,1177,Ringwood Boro,Passaic,D. K-8 / 751 +,2,GH,,1,11.4,66592,51.1,62431,146.3,135836,15.7,Passaic
31,5200,13409948,7708795,7418381,75499,214915,2157007,1942484,1714041,1492667,1816429,1201488,0,622,2981,1030,Totowa Boro,Passaic,D. K-8 / 751 +,2,CD,,1,13,71355,78.9,78300,146.9,120000,13.1,Passaic
31,5440,15377650,10034164,9711494,256565,66105,1907891,1413925,1850068,1276403,1416113,272535,0,144874,7284,901,Wanaque Boro,Passaic,D. K-8 / 751 +,2,DE,,1,9.9,66725,81.9,68820,150.2,128251,17,Passaic
31,5570,137895784,80297176,75684779,3113311,1499086,22926327,20348567,13054921,11110337,16018805,9315756,0,3922987,296110,7932,Wayne Twp,Passaic,G. K-12 / 3501 +,3,GH,,1,12,75400,57.9,82500,196.9,131195,19.8,Passaic
31,5650,60200280,35955755,34414644,1289866,251245,9460721,8778583,5828157,5113492,6858183,4275666,65488,1287510,330567,3318,West Milford Twp,Passaic,F. K-12 / 1801 - 3500,3,FG,,1,11,74750,47,79170,137.2,125054,15.4,Passaic
31,5690,16053392,9649938,9117409,412614,119915,2706678,2086654,1896280,1573857,1792636,975030,0,0,27860,1087,Woodland Park,Passaic,D. K-8 / 751 +,2,DE,,1,11.9,67120,98.4,81210,135.3,101500,12.7,Passaic
33,60,4577449,2785156,2598923,118159,68074,755913,463758,635885,492052,362887,145279,17500,13867,61692,368,Alloway Twp,Salem,B. K-8 / 0 - 400,2,DE,,1,12.5,68349,102,64568,121,100164,10.7,Salem
33,1350,1676929,1090510,1029647,41959,18904,160856,95362,268188,175649,154378,54679,0,1972,7311,124,Elsinboro Twp,Salem,B. K-8 / 0 - 400,2,DE,,1,8.7,52497,178.6,57019,125,100638,15,Salem
33,2800,2780944,1826855,1684073,53691,89091,259461,128460,339200,185269,319021,104982,3000,1232,80290,166,Lower Alloways Creek,Salem,B. K-8 / 0 - 400,2,CD,,1,8.1,60270,163,51900,130.4,112200,16.3,Salem
33,2950,2347967,1459217,1360840,52436,45941,342869,273450,309178,254006,225152,64976,8263,0,41219,155,Mannington Twp,Salem,B. K-8 / 0 - 400,2,CD,,1,9.5,55582,95,44416,76,85547,8.9,Salem
33,3860,3791150,2561228,2373046,160339,27843,474412,409261,351894,273879,373648,160876,4917,22307,2940,275,Oldmans Twp,Salem,B. K-8 / 0 - 400,2,CD,,1,12.4,60256,105.8,47855,91.7,99000,8.3,Salem
33,4070,30267090,18342571,16974485,516781,851305,3704604,3126634,4071775,3006823,3654716,2299223,0,474264,18852,2157,Penns Grv-Carneys Pt Reg,Salem,F. K-12 / 1801 - 3500,3,A,,1,11.8,65084,92.1,64034,132.4,105138,12.7,Salem
33,4075,25905694,14828096,13805649,811769,210678,4532158,4018406,3104177,2643482,2750157,492729,12920,678186,93961,1690,Pennsville,Salem,E. K-12 / 0 - 1800,3,CD,,1,10.5,54527,66.8,67586,124.1,104113,13.7,Salem
33,4150,24665646,13550523,11837377,393726,1319420,4693806,3515351,2793241,2282112,2685325,695489,0,561126,210788,1739,Pittsgrove Twp,Salem,E. K-12 / 0 - 1800,3,CD,,1,10.9,60792,62.5,62042,90.6,101363,9.7,Salem
33,4280,4501593,2567649,2324164,110425,133060,639485,400825,604503,503128,641895,230931,0,46738,0,322,Quinton Twp,Salem,B. K-8 / 0 - 400,2,A,,1,11.7,58276,81.5,56548,112.4,94273,11,Salem
33,4630,20176593,11273366,10766788,215314,291264,3523630,2951381,2442349,1701142,2166134,1152620,0,732614,0,1253,Salem City,Salem,E. K-12 / 0 - 1800,3,A,1,1,10.2,61668,100.3,70228,100.3,92267,10.8,Salem
33,4635,8045010,5029847,4741647,83654,204546,1191810,1137845,1213324,1070556,566614,80661,40074,0,7922,190,Salem Co Special Service,Salem,I. CSSD,7,,,1,4.3,55175,5,56305,18.3,117595,7.9,Salem
33,4640,8995947,5109735,3079754,183344,1846637,796658,733121,1414636,1021972,1349447,525510,0,301437,17584,859,Salem County Vocational,Salem,J. VOC,8,,,1,18.7,56829,169.9,72076,141.6,117595,8.4,Salem
33,5320,4946916,3215048,3091064,92967,31017,663377,412896,493446,374727,502539,235545,0,46267,94161,329,Upper Pittsgrove Twp,Salem,B. K-8 / 0 - 400,2,CD,,1,9.9,65668,110.3,73218,194.7,104738,21.4,Salem
33,5910,20389810,12064187,11519450,256476,288261,2710941,2340230,2914022,2378347,2017275,1021211,20000,649271,0,1569,Woodstown-Pilesgrove Reg,Salem,E. K-12 / 0 - 1800,3,FG,,1,10.8,61171,92.1,56558,134,110275,13.8,Salem
35,240,9852312,6721470,6402179,111045,208246,1472075,1254341,675991,586135,883713,328634,0,99063,0,524,Bedminster Twp,Somerset,C. K-8 / 401 - 750,2,I,,1,9.6,71416,50.3,78561,114.6,123624,14.2,Somerset
35,350,81370272,51336793,48964163,2198962,173668,14391567,12805027,7395439,6310646,6276551,346962,0,1969921,92864,5412,Bernards Twp,Somerset,G. K-12 / 3501 +,3,J,,1,11.2,67898,62.3,77145,169,136735,17.8,Somerset
35,490,21672874,12182143,11187482,399883,594778,3131459,2564283,3287221,2617502,2384776,675892,0,640872,250334,1884,Bound Brook Boro,Somerset,F. K-12 / 1801 - 3500,3,B,,1,12.6,58090,75.3,62470,156.9,108320,14.6,Somerset
35,510,25962725,15768346,15080758,530025,157563,4465865,4109909,2886336,2403464,2278266,561353,0,208242,457276,1444,Branchburg Twp,Somerset,D. K-8 / 751 +,2,I,,1,9.2,67049,62.9,70949,159.4,127500,19.9,Somerset
35,555,129871320,83285013,80371939,1987138,925936,18443254,17248907,13432126,11632660,11993048,2741926,1620,2360608,679730,8534,Bridgewater-Raritan Reg,Somerset,G. K-12 / 3501 +,3,I,,1,10.8,73371,70.3,85685,193,145148,20.5,Somerset
35,1610,111396688,63262688,57041041,1707828,4513819,19770678,16222253,12458632,9953170,14013401,9163350,0,1707751,387115,7091,Franklin Twp,Somerset,G. K-12 / 3501 +,3,GH,,1,10.1,59873,76.5,73952,160.7,126283,18,Somerset
35,1810,14022185,8352860,7747497,455368,149995,2559543,2253983,1641109,1451251,1252613,736062,0,153058,0,835,Green Brook Twp,Somerset,D. K-8 / 751 +,2,GH,,1,10.2,57605,69.8,75580,139.5,122943,15.7,Somerset
35,2170,109850185,66281736,65450621,776309,54806,20512712,15962948,9735939,8129928,11054233,5199020,0,1897795,83284,7349,Hillsborough Twp,Somerset,G. K-12 / 3501 +,3,I,,1,11.3,74855,73.9,79280,219.4,128854,22.3,Somerset
35,3000,19067845,10616755,10134271,393681,88803,3060073,2644073,2232859,1833371,2522270,1403183,0,635889,0,1463,Manville Boro,Somerset,E. K-12 / 0 - 1800,3,CD,,1,13.3,57940,68.3,56442,146.2,124549,13.1,Somerset
35,3320,71416799,43129217,41408956,1401173,319088,11240713,9888346,7109645,6090965,7674398,3832101,0,1700663,235922,4744,Montgomery Twp,Somerset,G. K-12 / 3501 +,3,J,,1,11.3,74360,76.8,76650,126.5,109213,12.8,Somerset
35,3670,48527563,29144021,28027003,847022,269996,7423553,6809731,4924406,4261565,5996982,3699154,0,980285,391856,3244,North Plainfield Boro,Somerset,F. K-12 / 1801 - 3500,3,DE,,1,10.9,65735,76.7,74570,130,124806,13.6,Somerset
35,4810,14378306,6819398,5940891,437241,441266,2251732,2111781,2786122,2203826,2229684,858804,0,276706,47664,475,Somerset Co Vocational,Somerset,J. VOC,8,,,1,8.3,69028,56.8,74730,48.3,105948,6.7,Somerset
35,4815,32700241,18694184,17754821,742953,196410,5511457,4777780,3363886,2928514,3616799,1885193,0,1420813,42158,1936,Somerset Hills Regional,Somerset,F. K-12 / 1801 - 3500,3,I,,1,12.3,71735,62.6,77885,129.3,144252,12.6,Somerset
35,4820,35350546,20992585,19961679,479400,551506,5196247,4836366,4381256,3698678,3140078,1391558,0,1299253,213462,2347,Somerville Boro,Somerset,F. K-12 / 1801 - 3500,3,FG,,1,11.8,64536,75.6,72289,126.8,128849,12.4,Somerset
35,4850,6377580,3815193,3541012,175836,98345,990664,731905,849560,738761,668159,2895,0,52635,123129,450,South Bound Brook,Somerset,C. K-8 / 401 - 750,2,B,,1,11.9,57815,64.8,59815,127.7,98940,12.7,Somerset
35,5470,36520034,22502199,21611936,757759,132504,6773097,5973587,3099609,2697084,3682859,2398482,0,190622,390133,1726,Warren Twp,Somerset,D. K-8 / 751 +,2,I,,1,8.7,77725,42.2,80570,143.8,128621,20,Somerset
35,5540,10795182,6297386,5510104,144642,642640,1903227,946803,1355431,1152878,1101834,641741,0,103440,0,689,Watchung Boro,Somerset,C. K-8 / 401 - 750,2,I,,1,12.3,64720,90.6,84251,176.8,137925,16.3,Somerset
35,5550,33239913,18318440,17190085,422070,706285,5291385,4324916,3951039,3323417,4016498,1603284,0,1607376,97580,2014,Watchung Hills Regional,Somerset,H. 7-12 / 9-12,5,I,,1,12.9,79270,80.2,83813,117.1,146608,10.6,Somerset
37,90,9004117,5504618,4931862,452303,120453,1412225,1103443,1098387,772581,875233,388823,0,102950,27866,720,Andover Reg,Sussex,C. K-8 / 401 - 750,2,FG,,1,9.7,67039,59.9,60202,71.8,115080,8.6,Sussex
37,640,13253480,7976843,7758220,187353,31270,2326438,1892722,1415916,1135787,1393417,669922,9786,86042,34874,844,Byram Twp,Sussex,D. K-8 / 751 +,2,I,,1,9.7,62812,67.4,67702,140.5,112659,16.6,Sussex
37,1560,9337197,6250233,6016833,212489,20911,988473,940341,1025170,913763,944576,481200,0,96326,53785,541,Frankford Twp,Sussex,C. K-8 / 401 - 750,2,FG,,1,7.5,66901,51.9,72414,114.7,116006,17.6,Sussex
37,1570,7992711,4769982,4638496,100915,30571,1175839,904838,884340,732902,1035127,543967,0,116089,3772,488,Franklin Boro,Sussex,C. K-8 / 401 - 750,2,CD,,1,8.9,62055,61.1,84755,142.7,117736,18.5,Sussex
37,1630,4599899,2415334,2166190,190664,58480,902672,732292,528546,390452,713821,327424,0,28938,13542,218,Fredon Twp,Sussex,A. K-6,1,GH,,1,8,57561,50.2,45369,73.7,102500,10.6,Sussex
37,1800,7344085,4636862,4382471,241837,12554,898524,785406,886755,645594,846332,375406,0,69487,27330,433,Green Twp,Sussex,C. K-8 / 401 - 750,2,I,,1,10.6,76594,80.2,70344,144.3,127309,15.5,Sussex
37,1930,5169245,3106970,2957780,97905,51285,771141,676644,464530,307723,745328,373041,7000,64434,7225,235,Hamburg Boro,Sussex,B. K-8 / 0 - 400,2,DE,,1,8.1,68650,43.9,64670,118.5,115630,17.4,Sussex
37,1980,5632867,3479560,3339007,117385,23168,841886,772496,617866,523068,653571,311536,0,39297,7750,281,Hampton Twp,Sussex,A. K-6,1,GH,,1,7.8,66793,93.7,39968,62.4,82650,8.7,Sussex
37,2030,10026610,6008246,5768520,143363,96363,1479627,1115204,1107647,953218,1366309,508023,0,64781,35482,671,Hardyston Twp,Sussex,C. K-8 / 401 - 750,2,FG,,1,10.5,61301,115.4,74371,170.3,116472,17.7,Sussex
37,2165,18854203,10201113,9732072,332420,136621,3428543,3126430,1603040,1318033,2361299,1201307,0,1179800,38512,899,High Point Regional,Sussex,H. 7-12 / 9-12,5,DE,,1,10.9,87639,60.6,97437,91.5,126108,9.9,Sussex
37,2240,32266974,17847615,16897549,499492,450574,5591614,5077378,3555920,2959679,4276131,2127958,0,985556,0,1548,Hopatcong,Sussex,E. K-12 / 0 - 1800,3,FG,,1,10.1,83685,47.2,85575,95.9,132569,11.6,Sussex
37,2465,18593746,11279068,10766343,369614,143111,2060917,1886077,2035177,1810786,1967674,1047728,0,1150093,88629,986,Kittatinny Regional,Sussex,H. 7-12 / 9-12,4,FG,,1,9.7,83040,81.6,84257,89,116435,10.3,Sussex
37,2490,3977836,2436304,2234265,159882,42157,561326,493482,509828,357466,412688,199863,0,52702,15337,228,Lafayette Twp,Sussex,B. K-8 / 0 - 400,2,GH,,1,9.1,61120,51.8,63607,95,86700,12.3,Sussex
37,2615,12506872,6475236,6084236,277956,113044,2238477,1942177,1477874,1307763,1440828,600062,0,847138,118354,692,Lenape Valley Regional,Sussex,H. 7-12 / 9-12,5,GH,,1,11.7,70250,68.2,71000,77.7,117651,7.8,Sussex
37,3300,4841861,2926169,2658664,153773,113732,746187,732975,672346,494454,459604,250314,25476,2444,0,245,Montague Twp,Sussex,B. K-8 / 0 - 400,2,B,,1,8.9,65980,61.5,76240,82,83395,10.5,Sussex
37,3590,25026441,14916117,14319373,412070,184674,3829543,3502381,3031803,2601498,2179267,1530900,0,1025305,101657,1559,Newton Town,Sussex,E. K-12 / 0 - 1800,3,CD,,1,10.7,66865,63.9,67165,153.4,130579,16.8,Sussex
37,3840,4210481,2262392,2175119,82868,4405,733827,612111,527255,415790,615574,359809,0,68342,0,230,Ogdensburg Boro,Sussex,B. K-8 / 0 - 400,2,FG,,1,8.9,56250,64,53995,78.6,105025,9.9,Sussex
37,4650,2729161,1849358,1682355,120369,46634,316255,123438,321991,277325,234178,97751,0,5644,0,141,Sandyston-Walpack Twp,Sussex,A. K-6,1,FG,,1,8.5,61349,88.1,35558,141,115000,18.2,Sussex
37,4960,60897186,31319968,30182330,624992,512646,8423187,7353451,5486075,4677595,5608338,2968072,0,1214056,242622,3169,Sparta Twp,Sussex,F. K-12 / 1801 - 3500,3,I,,1,11.6,79115,78.2,88510,127.2,121146,12.6,Sussex
37,5030,5320475,3112306,2942620,84011,85675,1017730,815743,716042,572955,438215,236082,0,36181,0,315,Stanhope Boro,Sussex,B. K-8 / 0 - 400,2,GH,,1,10.2,59283,52.5,57940,105,116962,12.3,Sussex
37,5040,5412128,3500543,3276316,202168,22059,755937,682588,615210,454668,504214,271257,0,33519,44553,285,Stillwater Twp,Sussex,A. K-6,1,FG,,1,8.9,69533,71.5,75411,81.7,96165,10.3,Sussex
37,5100,19676185,12081028,11758591,235512,86925,3269996,3055617,2086960,1688561,1966216,1047771,0,125921,90411,1019,Sussex-Wantage Regional,Sussex,D. K-8 / 751 +,2,DE,,1,9.4,66170,44.1,83420,143.7,115000,18.5,Sussex
37,5110,12741846,6529810,5983545,497913,48352,1650099,1486954,2005964,1391202,1785902,950103,0,737050,145216,782,Sussex County Vocational,Sussex,J. VOC,8,,,1,13.1,62000,90.4,77530,162.8,111474,14.2,Sussex
37,5360,56436035,31388280,29392320,886101,1109859,11568720,10564503,5332298,4648050,6910662,4071831,0,1211988,137891,3094,Vernon Twp,Sussex,F. K-12 / 1801 - 3500,3,FG,,1,10.8,79135,59.5,73875,140.4,125006,15.3,Sussex
37,5435,11655878,6534085,6331934,156277,45874,1826758,1496481,1224247,963054,1286986,738760,0,784319,111409,606,Wallkill Valley Regional,Sussex,H. 7-12 / 9-12,5,DE,,1,10.4,88003,66.8,78915,85.7,109957,9.5,Sussex
39,310,44502740,27002025,25834362,484358,683305,6895393,6629601,4756496,3774623,4130766,2736052,0,1624716,42758,2622,Berkeley Heights Twp,Union,F. K-12 / 1801 - 3500,3,I,,1,11.7,76154,52.2,85569,130.8,146094,13.7,Union
39,850,28557657,18007891,17169059,259733,579099,3601067,3278907,3126544,2653827,2992240,1109488,0,817214,88184,2270,Clark Twp,Union,F. K-12 / 1801 - 3500,3,FG,,1,11.9,60232,72.4,69999,164.7,110347,16.1,Union
39,980,57749454,35129665,33782075,808898,538692,9183343,8209358,6311214,5621214,5670447,3665473,0,1379356,91942,3856,Cranford Twp,Union,G. K-12 / 3501 +,3,I,,1,11.7,66199,73.8,66199,161.8,124353,16,Union
39,1320,428605815,260759241,245154361,7763145,7841735,63258630,57034548,35380545,28316276,63573247,39484351,0,3868885,549137,27233,Elizabeth City,Union,G. K-12 / 3501 +,3,A,1,1,12.8,80902,100.4,90096,274.9,125400,24.2,Union
39,1710,5101297,2857217,2744017,96263,16937,694907,607119,694219,553610,773182,378978,0,78885,35442,372,Garwood Boro,Union,B. K-8 / 0 - 400,2,DE,,1,11.8,56742,74.7,70567,159.1,105397,15.6,Union
39,2190,46082547,26070040,24512801,1269032,288207,7463125,6774021,5570002,4732613,6199923,4068523,0,698600,67890,3027,Hillside Twp,Union,F. K-12 / 1801 - 3500,3,CD,,1,11.5,66368,79.4,81318,125,124166,12.5,Union
39,2420,21277515,13623086,13123706,397984,101396,3176772,2988843,2022256,1554883,1741394,619749,0,686084,164624,1439,Kenilworth Boro,Union,E. K-12 / 0 - 1800,3,DE,,1,11.4,72398,68.3,75609,130.3,118500,13.3,Union
39,2660,99664986,60772056,56948334,1769545,2054177,14318068,12918256,10658928,9236997,12555508,7236209,0,1329184,328834,6076,Linden City,Union,G. K-12 / 3501 +,3,B,,1,10.9,65739,75.8,82835,134.7,131217,14.2,Union
39,3470,9640108,6007906,5776397,195553,35956,1425383,1182760,1002877,861224,1079977,613721,0,123965,60339,723,Mountainside Boro,Union,C. K-8 / 401 - 750,2,I,,1,11,60422,83.1,61664,237.7,142996,24.2,Union
39,3560,32618792,19923086,18942193,835874,145019,4588247,4184613,4009832,3165638,2858183,1934695,0,1175894,124376,2359,New Providence Boro,Union,F. K-12 / 1801 - 3500,3,I,,1,13,70889,70.7,76161,178,139372,16.3,Union
39,4160,120349836,66367859,64293947,1349572,724340,19151189,16582388,13935882,11119027,19078632,12305132,0,1186472,421149,7760,Plainfield City,Union,G. K-12 / 3501 +,3,B,1,1,13.1,73960,91.1,91100,191.1,133459,16.6,Union
39,4290,56860708,35066438,33262478,1113519,690441,9521038,7565750,5307906,4205006,5596825,3258174,0,1317124,284212,3813,Rahway City,Union,G. K-12 / 3501 +,3,CD,,1,11.6,70653,89.6,73201,159.4,125545,15.5,Union
39,4540,46171597,27711022,26213062,808435,689525,7076211,4728296,5481441,4438869,5330756,2283852,0,570050,59572,2922,Roselle Boro,Union,F. K-12 / 1801 - 3500,3,B,,1,12.7,58125,82.1,61933,169.1,112404,15.4,Union
39,4550,30721309,18204483,16998950,393507,812026,4709703,4439992,3100195,2594619,3326967,1657582,0,773044,0,2054,Roselle Park Boro,Union,F. K-12 / 1801 - 3500,3,DE,,1,11.7,68301,72.9,79290,136.2,123842,13.5,Union
39,4670,76207062,46508028,44820459,1109851,577718,12750193,10092519,6596372,5669444,8562040,5178704,0,1644830,1006801,5471,Scotch Plains-Fanwood Reg,Union,G. K-12 / 3501 +,3,I,,1,12.4,67072,98.2,68950,188.3,133817,17.1,Union
39,5000,32013570,18649677,18008300,541295,100082,4873496,3871474,3010400,2509460,4241765,2861371,0,1014513,128598,2239,Springfield Twp,Union,F. K-12 / 1801 - 3500,3,GH,,1,13.6,71799,91.6,71853,140.2,118624,11.9,Union
39,5090,62169452,39997928,38398091,1265915,333922,7729948,7314649,6669717,5832768,6006909,3867405,0,1755940,646595,3945,Summit City,Union,G. K-12 / 3501 +,3,I,,1,11.2,67621,72.2,69022,128.1,141237,13.2,Union
39,5260,21888474,13688898,11779458,777786,1131654,1390900,1354162,2698159,2359792,3493082,680160,0,367561,0,1908,Union County Vocational,Union,J. VOC,8,,,1,13.9,58813,158.3,59163,103.9,108000,8.1,Union
39,5290,109111362,66488590,64189739,1328245,970606,18639563,16551368,10825946,8761704,11298189,8026945,0,1327069,861056,7207,Union Twp,Union,G. K-12 / 3501 +,3,DE,,1,11,70849,72.7,74436,173.9,130495,18.1,Union
39,5730,87113830,53767773,51605350,1647896,514527,15467700,13530746,8969400,7281993,6939145,4775227,0,1969811,1076631,6311,Westfield Town,Union,G. K-12 / 3501 +,3,I,,1,12.7,78488,82.9,80291,214,141024,19.5,Union
39,5810,2352531,1420390,1357150,38510,24730,406364,325338,239298,193123,245937,120611,11077,29464,0,135,Winfield Twp,Union,B. K-8 / 0 - 400,2,B,,1,11.8,55258,162.1,40259,83.5,106500,7.6,Union
41,30,6038084,3308284,3111397,135592,61295,931419,713532,729771,530338,835821,347882,50000,87296,6682,418,Allamuchy Twp,Warren,C. K-8 / 401 - 750,2,I,,1,12.8,58638,73.1,57962,141.3,98000,12.9,Warren
41,70,3180830,2063853,1951068,43237,69548,378823,208013,416102,302447,312503,196309,0,9549,0,208,Alpha Boro,Warren,B. K-8 / 0 - 400,2,B,,1,10.6,57615,154.7,45897,116,97205,11.7,Warren
41,280,11331444,6393947,6039743,272497,81707,1663391,1457210,1483685,1234897,1250362,583392,0,535148,132064,705,Belvidere Town,Warren,E. K-12 / 0 - 1800,3,DE,,1,10.4,60740,64.3,55240,106.3,107782,11.8,Warren
41,400,7321627,4439913,4197233,174314,68366,1422948,1249317,745483,617046,658719,255798,0,38348,26762,466,Blairstown Twp,Warren,A. K-6,1,FG,,1,8.1,60258,44.2,67219,76,103858,11.1,Warren
41,1620,4407348,2657207,2507658,131205,18344,841369,650135,478864,416461,404459,224410,0,23443,0,216,Franklin Twp,Warren,A. K-6,1,DE,,1,8,61650,60.6,61500,70.7,96826,10,Warren
41,1670,2086129,1256687,1151584,18638,86465,297746,178812,246121,221800,277267,90735,7800,314,10487,140,Frelinghuysen Twp,Warren,A. K-6,1,GH,,1,12,56837,125,21135,140,140288,12.8,Warren
41,1785,12356548,7630157,6989393,301874,338890,1759547,919072,1373985,1026476,1572375,720625,0,20485,48983,692,Great Meadows Regional,Warren,C. K-8 / 401 - 750,2,GH,,1,9.2,61650,82.1,60267,115,101880,13.9,Warren
41,1840,9482984,6447772,6118331,167575,161866,1367522,1167739,803844,620075,861886,448165,0,0,0,717,Greenwich Twp,Warren,C. K-8 / 401 - 750,2,I,,1,10.8,59555,66.9,62847,245.3,94083,26.3,Warren
41,1870,26858421,16316832,15366659,270841,679332,3976152,3335978,2532139,2071566,2786061,1074125,0,1247148,97591,1912,Hackettstown,Warren,F. K-12 / 1801 - 3500,3,DE,,1,12.1,72565,84.4,75903,146.7,125481,13.8,Warren
41,2040,4421274,2841820,2688116,108876,44828,587707,441942,490608,267615,479555,235067,0,21583,3400,252,Harmony Twp,Warren,B. K-8 / 0 - 400,2,DE,,1,8.7,64115,56.2,54965,133.2,76875,17.6,Warren
41,2250,3024756,1695208,1606131,48794,40283,501539,319054,376014,295710,423901,194904,5000,21756,9198,144,Hope Twp,Warren,B. K-8 / 0 - 400,2,FG,,1,8.5,63310,78.9,74316,71,72500,9.3,Warren
41,2470,3585067,2203913,2031240,102182,70491,651090,591149,355014,291534,361471,165338,0,5752,25000,184,Knowlton Twp,Warren,A. K-6,1,FG,,1,7.9,62091,42.8,47951,61.3,73688,9.2,Warren
41,2790,8813647,5697193,5527865,65719,103609,916739,781543,1057837,849594,1115300,695208,0,25928,24155,761,Lopatcong Twp,Warren,C. K-8 / 401 - 750,2,DE,,1,13.6,71618,112.9,44895,253.7,94446,20.9,Warren
41,2970,8716865,5849058,5559330,222451,67277,1093985,1058848,843040,727879,904688,351469,0,0,23008,633,Mansfield Twp,Warren,A. K-6,1,FG,,1,10.7,70534,91.4,70637,196.6,107887,20.5,Warren
41,3675,14331815,8106121,7320903,480811,304407,2144813,1531245,1720784,1540291,1477300,824727,0,882796,45810,858,North Warren Regional,Warren,H. 7-12 / 9-12,4,FG,,1,10.5,63995,56.6,65648,104.5,131268,11.8,Warren
41,3890,4428816,2845935,2712331,27189,106415,680988,469360,476941,432657,389763,150702,0,27703,0,276,Oxford Twp,Warren,B. K-8 / 0 - 400,2,DE,,1,9.2,53610,59.6,59680,141.5,122026,17.8,Warren
41,4100,62021854,37165553,34277920,987605,1900028,9951592,8511449,6477395,4506042,6768241,3186095,0,1601389,1110430,3834,Phillipsburg Town,Warren,G. K-12 / 3501 +,3,B,1,1,11.6,73826,66,73826,167.1,117170,17,Warren
41,4200,4789928,2985296,2642543,231105,111648,758250,274919,499337,426023,531426,264495,0,14965,0,297,Pohatcong Twp,Warren,B. K-8 / 0 - 400,2,DE,,1,11.3,64065,127.2,51485,106,135000,10.2,Warren
41,5450,1373283,1007072,799656,6462,200954,11357,6163,246437,153004,79314,0,0,0,0,16,Warren Co Special Service,Warren,I. CSSD,7,,,1,1.9,68600,3.7,57425,16,137300,12.7,Warren
41,5460,8321951,4500473,4212863,248805,38805,418847,407909,1876156,1283910,1238113,670347,0,237299,0,461,Warren County Vocational,Warren,J. VOC,8,,,1,11.9,57539,75.1,60232,99.1,140608,9.6,Warren
41,5465,30638582,16646140,15645251,293163,707726,5028219,4064934,3043206,2441792,4371736,1981484,0,1533839,210059,1802,Warren Hills Regional,Warren,H. 7-12 / 9-12,4,FG,,1,11.9,77521,78.6,85498,139,110364,13.4,Warren
41,5480,7395614,4464291,3974033,175364,314894,1574226,1314359,564819,445335,792278,417569,0,0,34472,474,Washington Boro,Warren,A. K-6,1,DE,,1,10.4,68055,62.5,65050,115.8,100000,12.8,Warren
41,5530,7754198,4261923,4087632,105096,69195,1514957,1338908,978021,806606,942536,343170,0,23873,163579,546,Washington Twp,Warren,A. K-6,1,GH,,1,9.6,66320,57.5,61240,112.5,117981,13.7,Warren
41,5780,5340019,3320647,3204794,95594,20259,939837,712885,511977,244916,525970,260324,0,15473,6923,264,White Twp,Warren,B. K-8 / 0 - 400,2,DE,,1,7.7,65000,40.6,75670,134,73088,20.6,Warren
