CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
Warren,2040,Harmony Twp,7921183,353,22461,36,7774194,352,22105,28,"I. K-12|K-8,0-400",IK-12K-80-400
Warren,2250,Hope Twp,5303901,227,23361,42,5214241,218,23877,38,"I. K-12|K-8,0-400",IK-12K-80-400
Warren,2470,Knowlton Twp,4597039,195,23630,44,4608309,184,25073,43,A. K-6|K-6,AK-6K-6
Warren,2790,Lopatcong Twp,18417974,1174,15684,2,18616492,1143,16290,1,"J. K-12|K-8,401-750",JK-12K-8401-750
Warren,2970,Mansfield Twp,11441839,643,17785,10,11949077,635,18811,16,A. K-6|K-6,AK-6K-6
Warren,3675,North Warren Regional,18740771,892,21013,9,20086992,884,22723,10,"F. G7-12|7-12,9-12",FG7-127-129-12
Warren,3890,Oxford Twp,8181457,393,20801,26,8165953,381,21409,23,"I. K-12|K-8,0-400",IK-12K-80-400
Warren,4100,Phillipsburg Town,93365847,3918,23828,83,105529147,3937,26803,89,"N. K-12|K-12,3500+",NK-12K-123500plus
Warren,4200,Pohatcong Twp,8615229,427,20202,20,9205678,426,21602,25,"I. K-12|K-8,0-400",IK-12K-80-400
Warren,5450,Warren Co Special Service,2199036,27,83139,7,1844502,16,116988,8,P. CSSD,PCSSD
Warren,5460,Warren County Vocational,10984191,449,24489,10,11181193,462,24228,10,Q. County Voc,QCountyVoc
Warren,5465,Warren Hills Regional,43584506,1890,23058,18,45764003,1836,24922,20,"F. G7-12|7-12,9-12",FG7-127-129-12
Warren,5480,Washington Boro,9094562,508,17903,11,9697033,479,20228,25,A. K-6|K-6,AK-6K-6
Warren,5530,Washington Twp,9988480,469,21291,34,10258195,546,18802,15,A. K-6|K-6,AK-6K-6
Warren,5780,White Twp,10382742,436,23795,46,10616440,416,25541,48,"I. K-12|K-8,0-400",IK-12K-80-400
Warren,7727,Ridge And Valley Cs,2050322,125,16416,37,2132739,126,16927,43,O. Charter,OCharter
